participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback,varvol_avg_choice,weber_avg_choice
8b1d2fbe,B,Instructions,6,block2,high_noise,1,loss,1176,1,1,1,0.94,0.84
8b1d2fbe,B,Instructions,7,block2,high_noise,1,win,750,1,1,0,0.7,0.4
8b1d2fbe,B,Instructions,8,block2,high_noise,1,loss,799,0,0,0,0.88,0.92
8b1d2fbe,B,Instructions,9,block2,high_noise,1,loss,532,0,0,0,0.48,0.36
8b1d2fbe,B,Instructions,10,block2,high_noise,0,win,583,1,0,0,0.12,0.12
8b1d2fbe,B,Instructions,11,block2,high_noise,0,loss,662,1,0,1,0.12,0.06
8b1d2fbe,B,Instructions,12,block2,high_noise,0,win,533,1,0,0,0.58,0.32
8b1d2fbe,B,Instructions,13,block2,high_noise,0,win,998,1,0,0,0.12,0.14
8b1d2fbe,B,Instructions,14,block2,high_noise,0,win,619,1,0,0,0.08,0.04
8b1d2fbe,B,Instructions,15,block2,high_noise,0,win,633,1,0,0,0.08,0.04
8b1d2fbe,B,Instructions,16,block2,high_noise,0,win,680,1,0,0,0.04,0.0
8b1d2fbe,B,Instructions,17,block2,high_noise,0,win,800,1,0,0,0.06,0.06
8b1d2fbe,B,Instructions,18,block2,high_noise,0,win,958,1,0,0,0.06,0.06
8b1d2fbe,B,Instructions,19,block2,high_noise,0,win,741,1,0,0,0.06,0.1
8b1d2fbe,B,Instructions,20,block2,high_noise,0,win,732,1,0,0,0.04,0.02
8b1d2fbe,B,Instructions,21,block2,high_noise,0,loss,1008,1,0,1,0.12,0.08
8b1d2fbe,B,Instructions,22,block2,high_noise,0,loss,891,0,1,0,0.4,0.06
8b1d2fbe,B,Instructions,23,block2,high_noise,1,win,423,1,1,0,0.88,0.38
8b1d2fbe,B,Instructions,24,block2,high_noise,1,loss,673,1,1,1,0.86,0.72
8b1d2fbe,B,Instructions,25,block2,high_noise,1,win,569,1,1,0,0.38,0.26
8b1d2fbe,B,Instructions,26,block2,high_noise,1,win,603,1,1,0,0.86,0.68
8b1d2fbe,B,Instructions,27,block2,high_noise,1,loss,863,1,1,1,0.96,0.9
8b1d2fbe,B,Instructions,28,block2,high_noise,1,loss,599,1,1,1,0.34,0.36
8b1d2fbe,B,Instructions,29,block2,high_noise,0,loss,466,0,1,0,0.16,0.2
8b1d2fbe,B,Instructions,30,block2,high_noise,0,loss,650,0,1,0,0.7,0.52
8b1d2fbe,B,Instructions,31,block2,high_noise,1,loss,404,1,1,1,0.86,0.84
8b1d2fbe,B,Instructions,32,block2,high_noise,1,win,573,1,1,0,0.32,0.24
8b1d2fbe,B,Instructions,33,block2,high_noise,1,win,671,1,1,0,0.8,0.58
8b1d2fbe,B,Instructions,34,block2,high_noise,1,loss,662,1,1,1,0.86,0.88
8b1d2fbe,B,Instructions,35,block2,high_noise,1,win,701,1,1,0,0.48,0.48
8b1d2fbe,B,Instructions,36,block2,high_noise,1,win,685,1,1,0,0.86,0.7
8b1d2fbe,B,Instructions,37,block2,high_noise,1,win,868,1,1,0,0.88,0.92
8b1d2fbe,B,Instructions,38,block2,high_noise,1,win,680,1,1,0,0.9,0.98
8b1d2fbe,B,Instructions,39,block2,high_noise,1,loss,776,1,1,1,0.9,0.94
8b1d2fbe,B,Instructions,40,block2,high_noise,1,win,584,1,1,0,0.48,0.68
8b1d2fbe,B,Instructions,41,block2,high_noise,1,loss,888,1,1,1,0.8,0.84
8b1d2fbe,B,Instructions,42,block2,high_noise,1,win,616,1,1,0,0.34,0.54
8b1d2fbe,B,Instructions,43,block2,high_noise,1,loss,832,1,1,1,0.86,0.78
8b1d2fbe,B,Instructions,44,block2,high_noise,1,win,994,1,1,0,0.44,0.32
8b1d2fbe,B,Instructions,45,block2,high_noise,1,win,758,1,1,0,0.78,0.72
8b1d2fbe,B,Instructions,46,block2,high_noise,1,win,862,1,1,0,0.86,0.82
8b1d2fbe,B,Instructions,47,block2,high_noise,1,win,786,1,1,0,0.82,0.88
8b1d2fbe,B,Instructions,48,block2,high_noise,1,win,742,1,1,0,0.88,0.94
8b1d2fbe,B,Instructions,49,block2,high_noise,1,loss,832,1,1,1,0.84,0.94
8b1d2fbe,B,Instructions,50,block2,high_noise,1,loss,1566,1,1,1,0.62,0.92
